,날짜,종가,전일비,시가,고가,저가,거래량
1,2020.09.07,78400.0,300.0,78600.0,79500.0,77600.0,2730570.0
2,2020.09.04,78700.0,0.0,76400.0,79400.0,76100.0,4582566.0
3,2020.09.03,78700.0,3200.0,77700.0,79700.0,77200.0,7002529.0
4,2020.09.02,75500.0,300.0,75900.0,76400.0,74900.0,2369360.0
5,2020.09.01,75200.0,100.0,75200.0,76500.0,75200.0,2538676.0
9,2020.08.31,75100.0,2700.0,78200.0,78800.0,75100.0,5113128.0
10,2020.08.28,77800.0,1300.0,79500.0,79600.0,77700.0,2511956.0
11,2020.08.27,79100.0,300.0,80200.0,80200.0,78800.0,4223450.0
12,2020.08.26,78800.0,1800.0,78000.0,79100.0,77100.0,4741965.0
13,2020.08.25,77000.0,1500.0,76300.0,77700.0,75400.0,3473488.0
16,2020.08.24,75500.0,1000.0,74600.0,77200.0,73700.0,4298619.0
17,2020.08.21,74500.0,2700.0,72800.0,77000.0,72500.0,7700029.0
18,2020.08.20,71800.0,3200.0,74400.0,74400.0,71300.0,7260223.0
19,2020.08.19,75000.0,3100.0,77300.0,78000.0,75000.0,8028305.0
20,2020.08.18,78100.0,2100.0,80000.0,80200.0,78000.0,4946279.0
24,2020.08.14,80200.0,500.0,80200.0,81100.0,80100.0,2589552.0
25,2020.08.13,80700.0,300.0,81900.0,82000.0,80300.0,4049387.0
26,2020.08.12,81000.0,300.0,81100.0,81300.0,80200.0,3595828.0
27,2020.08.11,81300.0,100.0,81700.0,82000.0,81000.0,3234013.0
28,2020.08.10,81400.0,800.0,80100.0,81900.0,79800.0,3277238.0
31,2020.08.07,80600.0,500.0,81200.0,81300.0,80000.0,4946631.0
32,2020.08.06,81100.0,400.0,80700.0,81900.0,80700.0,3391939.0
33,2020.08.05,80700.0,900.0,81200.0,81300.0,80500.0,4537005.0
34,2020.08.04,81600.0,200.0,81800.0,82500.0,81400.0,3005937.0
35,2020.08.03,81800.0,1000.0,82400.0,82600.0,81500.0,3483106.0
39,2020.07.31,82800.0,2500.0,85700.0,86000.0,82800.0,4848989.0
40,2020.07.30,85300.0,2100.0,83300.0,86400.0,83000.0,6870841.0
41,2020.07.29,83200.0,100.0,82900.0,83800.0,82600.0,3719681.0
42,2020.07.28,83100.0,300.0,83900.0,83900.0,82700.0,4538720.0
43,2020.07.27,82800.0,900.0,83100.0,84000.0,82800.0,2784652.0
46,2020.07.24,83700.0,1300.0,82300.0,83700.0,82200.0,3667416.0
47,2020.07.23,82400.0,800.0,84000.0,84000.0,82300.0,3591647.0
48,2020.07.22,83200.0,900.0,84100.0,84200.0,82900.0,2876295.0
49,2020.07.21,84100.0,1900.0,83400.0,84700.0,83000.0,4181015.0
50,2020.07.20,82200.0,700.0,82800.0,83000.0,82100.0,2008624.0
54,2020.07.17,82900.0,200.0,82700.0,83500.0,82600.0,1579078.0
55,2020.07.16,82700.0,300.0,83000.0,83100.0,82300.0,2312310.0
56,2020.07.15,83000.0,100.0,83100.0,83900.0,82900.0,3024429.0
57,2020.07.14,82900.0,100.0,82600.0,82900.0,82000.0,2048671.0
58,2020.07.13,83000.0,200.0,83100.0,83500.0,82500.0,2080934.0
61,2020.07.10,82800.0,200.0,83300.0,83500.0,82400.0,2201557.0
62,2020.07.09,83000.0,700.0,84200.0,84600.0,83000.0,4002365.0
63,2020.07.08,83700.0,1100.0,83800.0,84900.0,83600.0,3523620.0
64,2020.07.07,84800.0,1200.0,87300.0,87300.0,84600.0,3196352.0
65,2020.07.06,86000.0,600.0,86000.0,87000.0,85800.0,2561766.0
69,2020.07.03,85400.0,1000.0,85000.0,85600.0,84500.0,2195897.0
70,2020.07.02,84400.0,900.0,84800.0,85200.0,84000.0,3295340.0
71,2020.07.01,85300.0,200.0,86800.0,87300.0,84900.0,2382552.0
72,2020.06.30,85100.0,1500.0,86200.0,87300.0,85000.0,4983607.0
73,2020.06.29,83600.0,1000.0,84000.0,85300.0,83500.0,2932433.0
76,2020.06.26,84600.0,300.0,86000.0,86100.0,84500.0,2889494.0
77,2020.06.25,84300.0,1700.0,84300.0,85600.0,84000.0,3397112.0
78,2020.06.24,86000.0,1900.0,84200.0,87400.0,84000.0,4079834.0
79,2020.06.23,84100.0,800.0,85600.0,86200.0,83900.0,2955819.0
80,2020.06.22,84900.0,500.0,84400.0,85900.0,84300.0,2167216.0
84,2020.06.19,85400.0,800.0,86500.0,87000.0,84500.0,3216102.0
85,2020.06.18,86200.0,600.0,86100.0,86800.0,85400.0,2484147.0
86,2020.06.17,86800.0,1400.0,84800.0,87400.0,83500.0,4160612.0
87,2020.06.16,85400.0,3400.0,83400.0,85700.0,83300.0,3518785.0
88,2020.06.15,82000.0,3200.0,84100.0,86500.0,82000.0,4710114.0
91,2020.06.12,85200.0,3300.0,84500.0,85800.0,84500.0,4742329.0
92,2020.06.11,88500.0,2300.0,89300.0,90300.0,87500.0,5467344.0
93,2020.06.10,90800.0,1000.0,89800.0,91100.0,89400.0,3045250.0
94,2020.06.09,89800.0,1200.0,91000.0,92000.0,89100.0,3410081.0
95,2020.06.08,91000.0,600.0,93000.0,93000.0,90600.0,3789382.0
99,2020.06.05,90400.0,2700.0,88500.0,90800.0,87700.0,4000557.0
100,2020.06.04,87700.0,1000.0,90000.0,91600.0,87100.0,6678244.0
101,2020.06.03,88700.0,5400.0,83400.0,89200.0,83400.0,11642239.0
102,2020.06.02,83300.0,300.0,82700.0,83600.0,82700.0,3114162.0
103,2020.06.01,83600.0,2100.0,82100.0,83700.0,82100.0,4205357.0
106,2020.05.29,81500.0,2400.0,82600.0,82700.0,81300.0,6815185.0
107,2020.05.28,83900.0,2500.0,84100.0,85400.0,82400.0,9227823.0
108,2020.05.27,81400.0,500.0,81100.0,82700.0,81000.0,2946278.0
109,2020.05.26,81900.0,500.0,80600.0,82100.0,80600.0,3040122.0
110,2020.05.25,81400.0,100.0,81500.0,81800.0,80500.0,2850294.0
114,2020.05.22,81300.0,2100.0,83100.0,83300.0,81000.0,3471700.0
115,2020.05.21,83400.0,700.0,84900.0,84900.0,83200.0,2678953.0
116,2020.05.20,84100.0,1400.0,81900.0,84200.0,81800.0,3924403.0
117,2020.05.19,82700.0,1600.0,82400.0,83200.0,81700.0,4620614.0
118,2020.05.18,81100.0,800.0,80400.0,81800.0,79200.0,5294177.0
121,2020.05.15,81900.0,1300.0,81500.0,82300.0,80700.0,4168866.0
122,2020.05.14,80600.0,3000.0,82200.0,82500.0,80600.0,6409652.0
123,2020.05.13,83600.0,2100.0,83500.0,84100.0,83000.0,5371416.0
124,2020.05.12,85700.0,1200.0,84500.0,86500.0,83200.0,3574409.0
125,2020.05.11,84500.0,500.0,84500.0,85200.0,84100.0,2800047.0
129,2020.05.08,85000.0,2600.0,83000.0,85500.0,83000.0,5039635.0
130,2020.05.07,82400.0,0.0,82400.0,83400.0,81800.0,2660512.0
131,2020.05.06,82400.0,1400.0,82000.0,82500.0,80900.0,3351424.0
132,2020.05.04,81000.0,2700.0,82900.0,82900.0,80800.0,5280026.0
133,2020.04.29,83700.0,300.0,83500.0,84800.0,82900.0,3750568.0
136,2020.04.28,83400.0,800.0,82500.0,83900.0,82400.0,3205535.0
137,2020.04.27,82600.0,1200.0,81700.0,83200.0,81200.0,3235430.0
138,2020.04.24,81400.0,1200.0,82000.0,82500.0,80800.0,3193144.0
139,2020.04.23,82600.0,1300.0,85200.0,85200.0,82000.0,6519481.0
140,2020.04.22,83900.0,2600.0,80600.0,83900.0,80000.0,5335787.0
144,2020.04.21,81300.0,700.0,80600.0,82200.0,80200.0,5090721.0
145,2020.04.20,82000.0,2100.0,83900.0,83900.0,82000.0,5027876.0
146,2020.04.17,84100.0,2800.0,83600.0,85900.0,83200.0,6205624.0
147,2020.04.16,81300.0,1000.0,80600.0,82300.0,80600.0,4470072.0
148,2020.04.14,82300.0,900.0,82200.0,83700.0,81200.0,3344109.0
151,2020.04.13,81400.0,2700.0,83200.0,83400.0,81100.0,3615318.0
152,2020.04.10,84100.0,900.0,84000.0,84400.0,83000.0,3675338.0
153,2020.04.09,85000.0,500.0,86200.0,86500.0,84500.0,3555538.0
154,2020.04.08,84500.0,1300.0,85800.0,86500.0,84500.0,3749575.0
155,2020.04.07,85800.0,2700.0,86600.0,86700.0,83700.0,6188649.0
159,2020.04.06,83100.0,3500.0,81000.0,83300.0,80200.0,5784159.0
160,2020.04.03,79600.0,400.0,80000.0,80800.0,78500.0,3755301.0
161,2020.04.02,80000.0,1600.0,78800.0,80000.0,76500.0,5394371.0
162,2020.04.01,78400.0,4900.0,82100.0,83200.0,78400.0,6845675.0
163,2020.03.31,83300.0,400.0,84000.0,85500.0,82000.0,5333479.0
166,2020.03.30,83700.0,400.0,81000.0,84900.0,80000.0,5270037.0
167,2020.03.27,83300.0,2600.0,85700.0,85700.0,80500.0,8085695.0
168,2020.03.26,80700.0,3800.0,85000.0,87900.0,80400.0,7895289.0
169,2020.03.25,84500.0,5800.0,82000.0,84700.0,79800.0,8787217.0
170,2020.03.24,78700.0,9300.0,73000.0,78800.0,72100.0,7247345.0
174,2020.03.23,69400.0,5400.0,69700.0,71600.0,68000.0,8192363.0
175,2020.03.20,74800.0,5800.0,71800.0,76200.0,70100.0,8750101.0
176,2020.03.19,69000.0,4100.0,75500.0,75800.0,65800.0,11140367.0
177,2020.03.18,73100.0,7300.0,81600.0,82500.0,73000.0,7949482.0
178,2020.03.17,80400.0,200.0,77500.0,83100.0,77000.0,7107436.0
181,2020.03.16,80600.0,1900.0,83700.0,84800.0,80400.0,5097762.0
182,2020.03.13,82500.0,300.0,76900.0,84700.0,76000.0,8160758.0
183,2020.03.12,82800.0,2700.0,83800.0,84600.0,79600.0,8191818.0
184,2020.03.11,85500.0,3600.0,88200.0,88500.0,85100.0,5226251.0
185,2020.03.10,89100.0,2200.0,86900.0,89400.0,86600.0,6579153.0
189,2020.03.09,86900.0,5700.0,89500.0,89700.0,86400.0,6196552.0
190,2020.03.06,92600.0,2300.0,93300.0,94300.0,92000.0,3281612.0
191,2020.03.05,94900.0,600.0,95200.0,95900.0,93800.0,4028776.0
192,2020.03.04,94300.0,1500.0,91300.0,95000.0,91300.0,4984561.0
193,2020.03.03,92800.0,700.0,95000.0,95100.0,92400.0,5573006.0
196,2020.03.02,92100.0,4200.0,90000.0,93100.0,88300.0,6382279.0
197,2020.02.28,87900.0,4900.0,91000.0,92200.0,87700.0,8171939.0
198,2020.02.27,92800.0,1800.0,94700.0,95300.0,92200.0,4644449.0
199,2020.02.26,94600.0,3400.0,95500.0,96100.0,94400.0,6405409.0
200,2020.02.25,98000.0,1500.0,97800.0,99100.0,96400.0,6594059.0
204,2020.02.24,99500.0,3500.0,100500.0,100500.0,98900.0,5550758.0
205,2020.02.21,103000.0,1000.0,101500.0,103500.0,101000.0,4064719.0
206,2020.02.20,104000.0,500.0,104500.0,106000.0,102500.0,3093782.0
207,2020.02.19,103500.0,1500.0,102500.0,103500.0,101000.0,2315634.0
208,2020.02.18,102000.0,3000.0,104000.0,104500.0,101500.0,2789667.0
211,2020.02.17,105000.0,500.0,104500.0,106000.0,103500.0,1190162.0
212,2020.02.14,104500.0,2500.0,101500.0,105000.0,101000.0,1893163.0
213,2020.02.13,102000.0,2000.0,101000.0,103500.0,100500.0,3519491.0
214,2020.02.12,100000.0,200.0,100500.0,101000.0,99100.0,2616573.0
215,2020.02.11,99800.0,1000.0,99900.0,100500.0,99000.0,1820578.0
219,2020.02.10,98800.0,500.0,98000.0,99200.0,97400.0,1825648.0
220,2020.02.07,99300.0,1200.0,100000.0,100500.0,98400.0,1827393.0
221,2020.02.06,100500.0,2800.0,98900.0,101000.0,98300.0,2861441.0
222,2020.02.05,97700.0,600.0,99300.0,99300.0,96900.0,2911995.0
223,2020.02.04,97100.0,2400.0,94800.0,97500.0,94500.0,3169743.0
226,2020.02.03,94700.0,1200.0,91800.0,95600.0,91500.0,3725535.0
227,2020.01.31,93500.0,500.0,94500.0,97500.0,93500.0,4597139.0
228,2020.01.30,94000.0,3900.0,97800.0,97800.0,93800.0,3223436.0
229,2020.01.29,97900.0,1600.0,96900.0,99000.0,96700.0,2741459.0
230,2020.01.28,96300.0,2400.0,95500.0,96900.0,95000.0,3630362.0
234,2020.01.23,98700.0,2300.0,101000.0,101000.0,98200.0,2780104.0
235,2020.01.22,101000.0,1700.0,99000.0,101000.0,99000.0,2257478.0
236,2020.01.21,99300.0,600.0,100500.0,100500.0,99000.0,1483291.0
237,2020.01.20,99900.0,900.0,100000.0,101000.0,99600.0,1781639.0
238,2020.01.17,99000.0,200.0,100500.0,101500.0,98800.0,2246394.0
241,2020.01.16,99200.0,1000.0,97400.0,99400.0,97400.0,2824804.0
242,2020.01.15,98200.0,2300.0,99900.0,99900.0,98000.0,2745625.0
243,2020.01.14,100500.0,0.0,101500.0,103500.0,99900.0,2913343.0
244,2020.01.13,100500.0,1600.0,99000.0,101000.0,98000.0,2242008.0
245,2020.01.10,98900.0,100.0,99100.0,99700.0,97900.0,2867925.0
249,2020.01.09,99000.0,1600.0,98900.0,99000.0,97400.0,3586413.0
250,2020.01.08,97400.0,3400.0,96400.0,99500.0,95200.0,7014748.0
251,2020.01.07,94000.0,300.0,94500.0,95400.0,94000.0,2489429.0
252,2020.01.06,94300.0,200.0,93000.0,95300.0,92800.0,2577573.0
253,2020.01.03,94500.0,200.0,96500.0,97900.0,94300.0,3021380.0
256,2020.01.02,94700.0,600.0,96000.0,96200.0,94100.0,2342070.0
257,2019.12.30,94100.0,1900.0,95600.0,96300.0,94100.0,1862634.0
258,2019.12.27,96000.0,1200.0,94800.0,97000.0,94200.0,2229470.0
259,2019.12.26,94800.0,1000.0,94000.0,95100.0,93500.0,1559839.0
260,2019.12.24,93800.0,800.0,95000.0,95600.0,93800.0,1464093.0
264,2019.12.23,94600.0,400.0,95800.0,96200.0,94100.0,1720279.0
265,2019.12.20,95000.0,1400.0,94100.0,95100.0,93700.0,2791176.0
266,2019.12.19,93600.0,600.0,95400.0,96400.0,93400.0,4938375.0
267,2019.12.18,93000.0,200.0,93400.0,94500.0,91800.0,3434310.0
268,2019.12.17,92800.0,4200.0,91000.0,93800.0,90200.0,5070618.0
271,2019.12.16,88600.0,700.0,87200.0,89400.0,87000.0,2652685.0
272,2019.12.13,87900.0,4500.0,87200.0,88200.0,85800.0,5831965.0
273,2019.12.12,83400.0,2800.0,82000.0,83500.0,82000.0,5247299.0
274,2019.12.11,80600.0,100.0,80700.0,81000.0,80100.0,2009331.0
275,2019.12.10,80700.0,0.0,79800.0,80900.0,79400.0,1831960.0
279,2019.12.09,80700.0,100.0,81300.0,81800.0,80700.0,2290088.0
280,2019.12.06,80600.0,1800.0,79300.0,80800.0,79100.0,3054204.0
281,2019.12.05,78800.0,1100.0,79800.0,79900.0,78000.0,3667358.0
282,2019.12.04,77700.0,1000.0,78000.0,78100.0,76800.0,6164549.0
283,2019.12.03,78700.0,1800.0,78100.0,79300.0,77300.0,11657151.0
286,2019.12.02,80500.0,400.0,80900.0,81800.0,80500.0,1945991.0
287,2019.11.29,80900.0,1900.0,82500.0,82800.0,80700.0,2139440.0
288,2019.11.28,82800.0,100.0,83100.0,83800.0,82500.0,1413983.0
289,2019.11.27,82700.0,400.0,82400.0,83200.0,82000.0,1326621.0
290,2019.11.26,82300.0,600.0,82000.0,84100.0,82000.0,4521090.0
294,2019.11.25,81700.0,0.0,82300.0,83300.0,81500.0,2602474.0
295,2019.11.22,81700.0,800.0,80900.0,82100.0,80700.0,2089767.0
296,2019.11.21,80900.0,1800.0,81700.0,82500.0,80500.0,3346746.0
297,2019.11.20,82700.0,2600.0,84400.0,85200.0,82600.0,3315169.0
298,2019.11.19,85300.0,200.0,85400.0,86000.0,84600.0,2260299.0
301,2019.11.18,85500.0,300.0,86000.0,86500.0,84700.0,1827506.0
302,2019.11.15,85200.0,1800.0,84200.0,85200.0,83400.0,2394138.0
303,2019.11.14,83400.0,0.0,83200.0,83800.0,82900.0,1517137.0
304,2019.11.13,83400.0,200.0,83300.0,83600.0,82300.0,1370289.0
305,2019.11.12,83200.0,1900.0,81900.0,83200.0,81300.0,1555211.0
309,2019.11.11,81300.0,1000.0,82500.0,82500.0,80700.0,2174477.0
310,2019.11.08,82300.0,1300.0,84600.0,84600.0,82000.0,2074339.0
311,2019.11.07,83600.0,100.0,83700.0,84300.0,82800.0,1594558.0
312,2019.11.06,83500.0,1600.0,84800.0,85200.0,83500.0,2127745.0
313,2019.11.05,85100.0,400.0,85100.0,85400.0,84600.0,1953720.0
316,2019.11.04,84700.0,1600.0,84000.0,84900.0,83800.0,2182879.0
317,2019.11.01,83100.0,1100.0,82300.0,83200.0,81600.0,1848046.0
318,2019.10.31,82000.0,500.0,81900.0,83400.0,81600.0,1978755.0
319,2019.10.30,81500.0,1500.0,83400.0,83400.0,81000.0,1927042.0
320,2019.10.29,83000.0,100.0,84000.0,84000.0,82900.0,1645070.0
324,2019.10.28,82900.0,0.0,83400.0,84000.0,82600.0,1977758.0
325,2019.10.25,82900.0,2900.0,82400.0,82900.0,81500.0,4229200.0
326,2019.10.24,80000.0,2300.0,79900.0,80100.0,78700.0,3076100.0
327,2019.10.23,77700.0,1400.0,78500.0,78600.0,77700.0,5373911.0
328,2019.10.22,79100.0,1600.0,78900.0,79300.0,78200.0,3453958.0
331,2019.10.21,77500.0,100.0,77800.0,78400.0,77100.0,2096581.0
332,2019.10.18,77400.0,3600.0,81500.0,81700.0,77300.0,13625664.0
333,2019.10.17,81000.0,1400.0,82000.0,82200.0,80600.0,1713942.0
334,2019.10.16,82400.0,1200.0,82400.0,82700.0,81900.0,2436269.0
335,2019.10.15,81200.0,700.0,80700.0,81700.0,80500.0,1518810.0
339,2019.10.14,80500.0,500.0,82000.0,82300.0,80400.0,1972409.0
340,2019.10.11,80000.0,1000.0,79800.0,80500.0,79400.0,2186536.0
341,2019.10.10,79000.0,1900.0,78900.0,79600.0,78100.0,4389324.0
342,2019.10.08,80900.0,600.0,80400.0,81100.0,79400.0,1816880.0
343,2019.10.07,80300.0,0.0,80700.0,81700.0,79800.0,1229105.0
346,2019.10.04,80300.0,800.0,78900.0,81300.0,78900.0,2430603.0
347,2019.10.02,79500.0,2500.0,81600.0,81600.0,79500.0,2188097.0
348,2019.10.01,82000.0,200.0,81800.0,82500.0,81700.0,2370210.0
349,2019.09.30,82200.0,800.0,80600.0,82900.0,80400.0,2442478.0
350,2019.09.27,81400.0,1900.0,80200.0,81500.0,80100.0,2625620.0
354,2019.09.26,83300.0,1400.0,83000.0,83500.0,82500.0,1734941.0
355,2019.09.25,81900.0,1500.0,82200.0,82800.0,81500.0,1644881.0
356,2019.09.24,83400.0,600.0,82500.0,83500.0,81400.0,1662830.0
357,2019.09.23,82800.0,600.0,81900.0,83300.0,81900.0,1413663.0
358,2019.09.20,82200.0,500.0,82800.0,83400.0,82100.0,2447172.0
361,2019.09.19,82700.0,2500.0,80600.0,82700.0,80300.0,3612220.0
362,2019.09.18,80200.0,800.0,80100.0,80600.0,79500.0,2706678.0
363,2019.09.17,79400.0,100.0,80000.0,80400.0,79100.0,2538780.0
364,2019.09.16,79500.0,3100.0,81000.0,81000.0,79000.0,5174391.0
365,2019.09.11,82600.0,500.0,83400.0,84300.0,81300.0,3650902.0
369,2019.09.10,83100.0,1200.0,84200.0,84200.0,82700.0,1761883.0
370,2019.09.09,84300.0,2400.0,83100.0,84600.0,82500.0,2642174.0
371,2019.09.06,81900.0,1100.0,84000.0,84000.0,81500.0,2418057.0
372,2019.09.05,83000.0,3000.0,81400.0,83000.0,81200.0,4068631.0
373,2019.09.04,80000.0,3000.0,77400.0,80000.0,77300.0,2723541.0
376,2019.09.03,77000.0,600.0,77200.0,77600.0,76300.0,1611563.0
377,2019.09.02,77600.0,200.0,77000.0,78200.0,76500.0,1431352.0
378,2019.08.30,77400.0,4100.0,74600.0,78000.0,74600.0,3839246.0
379,2019.08.29,73300.0,0.0,73500.0,74100.0,72000.0,2050860.0
380,2019.08.28,73300.0,300.0,73500.0,73700.0,72500.0,1380522.0
384,2019.08.27,73000.0,1200.0,72500.0,73700.0,72500.0,2512610.0
385,2019.08.26,71800.0,2600.0,72600.0,73000.0,71500.0,2645491.0
386,2019.08.23,74400.0,600.0,73500.0,75200.0,73400.0,1695532.0
387,2019.08.22,73800.0,2000.0,75300.0,76000.0,73800.0,2309550.0
388,2019.08.21,75800.0,600.0,75900.0,76900.0,75500.0,1898789.0
391,2019.08.20,76400.0,1300.0,75500.0,76600.0,75100.0,1694275.0
392,2019.08.19,75100.0,1300.0,77300.0,77500.0,74800.0,1591728.0
393,2019.08.16,76400.0,500.0,75800.0,76400.0,75100.0,2015785.0
394,2019.08.14,76900.0,2400.0,77200.0,77900.0,76200.0,2561643.0
395,2019.08.13,74500.0,0.0,74000.0,75100.0,73700.0,1304708.0
399,2019.08.12,74500.0,1200.0,73700.0,75000.0,73500.0,1254926.0
400,2019.08.09,73300.0,1000.0,73200.0,74100.0,72300.0,2100380.0
401,2019.08.08,72300.0,1000.0,73600.0,74500.0,72000.0,2943206.0
402,2019.08.07,73300.0,1300.0,72000.0,74300.0,72000.0,2692841.0
403,2019.08.06,72000.0,3400.0,73100.0,73900.0,71900.0,5008247.0
406,2019.08.05,75400.0,700.0,75500.0,76000.0,74900.0,2889902.0
407,2019.08.02,76100.0,1600.0,75400.0,76800.0,74900.0,4845952.0
408,2019.08.01,77700.0,800.0,75300.0,78700.0,75300.0,3397831.0
409,2019.07.31,76900.0,2000.0,78000.0,79100.0,75300.0,3712241.0
410,2019.07.30,78900.0,1900.0,78200.0,80000.0,77700.0,2371300.0
414,2019.07.29,77000.0,2800.0,79000.0,79400.0,76500.0,2616782.0
415,2019.07.26,79800.0,600.0,78100.0,80300.0,78000.0,3095260.0
416,2019.07.25,79200.0,1600.0,79700.0,80400.0,77700.0,3963383.0
417,2019.07.24,77600.0,1200.0,78800.0,80200.0,77100.0,3562342.0
418,2019.07.23,78800.0,400.0,79700.0,80700.0,78200.0,4814941.0
421,2019.07.22,78400.0,1600.0,77800.0,79200.0,77000.0,3213786.0
422,2019.07.19,76800.0,2100.0,75900.0,77000.0,75600.0,2635348.0
423,2019.07.18,74700.0,100.0,74300.0,75200.0,73900.0,1902110.0
424,2019.07.17,74600.0,1500.0,74600.0,75200.0,74000.0,2805672.0
425,2019.07.16,76100.0,100.0,74800.0,76500.0,74800.0,2450278.0
429,2019.07.15,76200.0,1500.0,74500.0,76500.0,74400.0,2122090.0
430,2019.07.12,74700.0,800.0,75600.0,75800.0,74400.0,2638271.0
431,2019.07.11,75500.0,2600.0,74000.0,75500.0,74000.0,5111929.0
432,2019.07.10,72900.0,3100.0,71500.0,73400.0,71000.0,4346179.0
433,2019.07.09,69800.0,2400.0,68400.0,70500.0,67900.0,2912514.0
436,2019.07.08,67400.0,1000.0,66400.0,68000.0,66200.0,2202260.0
437,2019.07.05,68400.0,1800.0,70300.0,71000.0,68400.0,2043271.0
438,2019.07.04,70200.0,1100.0,69600.0,70700.0,69300.0,1503707.0
439,2019.07.03,69100.0,2300.0,71100.0,71700.0,69000.0,2790684.0
440,2019.07.02,71400.0,1400.0,69700.0,71700.0,69100.0,2495399.0
444,2019.07.01,70000.0,500.0,71000.0,71000.0,69700.0,3538183.0
445,2019.06.28,69500.0,700.0,70900.0,70900.0,68400.0,3117569.0
446,2019.06.27,70200.0,1300.0,70100.0,71600.0,69700.0,5361201.0
447,2019.06.26,68900.0,2200.0,68300.0,69600.0,67900.0,5024201.0
448,2019.06.25,66700.0,200.0,66700.0,67400.0,66300.0,1873766.0
451,2019.06.24,66900.0,1000.0,65900.0,67400.0,65600.0,2164462.0
452,2019.06.21,65900.0,1400.0,67100.0,67300.0,65900.0,2403002.0
453,2019.06.20,67300.0,100.0,67200.0,67400.0,66200.0,2773637.0
454,2019.06.19,67200.0,3800.0,65800.0,67300.0,65200.0,6230370.0
455,2019.06.18,63400.0,300.0,63800.0,64200.0,63300.0,1549497.0
459,2019.06.17,63700.0,600.0,62800.0,63800.0,62400.0,2435039.0
460,2019.06.14,63100.0,400.0,63200.0,64000.0,62600.0,3686472.0
461,2019.06.13,63500.0,2200.0,64900.0,65100.0,63300.0,5947811.0
462,2019.06.12,65700.0,1500.0,66800.0,67100.0,65700.0,2437640.0
463,2019.06.11,67200.0,400.0,66900.0,67800.0,66700.0,2429182.0
466,2019.06.10,66800.0,1400.0,66100.0,67000.0,65800.0,3091757.0
